Date,y_true,y_pred
2021-02-23,0.0001274114414506,4.414580492953035e-05
2021-02-24,0.0006142166391841,3.906264173153695e-05
2021-02-25,2.2672189784887047e-05,5.673192406083062e-05
2021-02-26,0.000552822289795,0.0001551605219238724
2021-03-01,6.583178268795802e-05,0.0001305187424725087
2021-03-02,0.0001729839394896,0.00020375929219992032
2021-03-03,0.000182467092349,0.00017642509888396367
2021-03-04,0.0003728126245026,0.00017358865135968707
2021-03-05,2.8876041499117e-05,0.0001729998431727091
2021-03-08,0.0001975542900725,0.00020580535975985237
2021-03-09,3.614659418387953e-05,0.00017169454874797792
2021-03-10,0.000106953354686,0.00017413833110201037
2021-03-11,1.0299881685016838e-06,0.00014796463773238165
2021-03-12,4.187305852274601e-05,0.00013956876078260482
2021-03-15,2.467780153644722e-06,0.00011450342785710585
2021-03-16,8.267031798269119e-06,0.00010174083942191629
2021-03-17,0.0002211335566749,8.47593371304863e-05
2021-03-18,3.634711356174063e-07,7.229251319810014e-05
2021-03-19,4.900779688692691e-05,9.95940193968519e-05
2021-03-22,5.8677409602153865e-05,8.27803600873417e-05
2021-03-23,3.005601459951798e-05,7.788779113311001e-05
2021-03-24,2.731717437926999e-05,7.569061566751857e-05
2021-03-25,0.000272065846889,6.898756425231562e-05
2021-03-26,7.541005432162074e-07,6.320141431326589e-05
2021-03-29,1.0003489874546708e-05,0.00010100692781810914
2021-03-30,1.307512038254198e-05,8.400417105948094e-05
2021-03-31,0.0001381995490442,7.214942083881844e-05
2021-04-01,0.0002054918741436,6.328201349990162e-05
2021-04-05,9.486856246976632e-07,7.783878056055022e-05
2021-04-06,2.1731055392496624e-06,0.00010100834703516073
2021-04-07,1.7738845985571112e-05,8.405646868213865e-05
2021-04-08,5.9140531609902854e-05,7.086068260777668e-05
2021-04-09,3.8454454916809894e-08,6.307904520994647e-05
2021-04-12,1.0817993812487155e-05,6.403555527379823e-05
2021-04-13,1.6778070606306054e-05,5.4618644739205605e-05
2021-04-14,0.0001217293265273,4.899820342856685e-05
2021-04-15,1.297673380986528e-05,4.55645342612926e-05
2021-04-16,2.8309740945532627e-05,6.0934633905414925e-05
2021-04-19,4.658828303404179e-05,5.4392966541461495e-05
2021-04-20,8.58035565616381e-05,5.184091244802964e-05
2021-04-21,8.56242615615773e-05,5.295806120977966e-05
2021-04-22,0.000118144071477,6.0585759918873484e-05
2021-04-23,3.1708375185438376e-06,6.660779821721639e-05
2021-04-26,4.6190168585494795e-08,7.699306059334736e-05
2021-04-27,7.155427283630394e-07,6.54201811440911e-05
2021-04-28,4.542815991648983e-05,5.573034605909123e-05
2021-04-29,5.213870225219355e-05,4.816273717926085e-05
2021-04-30,7.531301315981449e-06,4.9836459618227336e-05
2021-05-03,4.489988290784565e-05,5.2315755981183784e-05
2021-05-04,4.9451337149182e-07,4.662321554957629e-05
2021-05-05,6.613429513544903e-05,4.852180471744341e-05
2021-05-06,5.396799761562823e-05,4.240394874984871e-05
2021-05-07,0.0001100501811867,4.881919517243882e-05
2021-05-10,7.589459053282987e-05,5.1816780414359783e-05
2021-05-11,0.0004701430507975,6.3831093815949e-05
2021-05-12,0.0001464013989161,6.749448867281124e-05
2021-05-13,0.0002192703059893,0.0001388894225696763
2021-05-14,6.417397026605362e-06,0.00013919982327516812
2021-05-17,7.316702199784917e-05,0.00015217953583669327
2021-05-18,8.689240741484027e-06,0.00012532624715018865
2021-05-19,0.0001102380163503,0.00011574069985871018
2021-05-20,6.149509373683789e-07,9.699760804664355e-05
2021-05-21,9.726885656697954e-05,9.973939894624571e-05
2021-05-24,4.526449432585515e-06,8.29482186262548e-05
2021-05-25,3.5158408181050426e-06,8.636527570205277e-05
2021-05-26,1.3563772218107373e-06,7.303815918562894e-05
2021-05-27,5.907251355614533e-07,6.229861425086405e-05
2021-05-28,2.425116892975731e-07,5.340258408640026e-05
2021-06-01,2.09059510703151e-06,4.62069144239691e-05
2021-06-02,1.321542830931742e-05,4.043359921149229e-05
2021-06-03,7.735736159928754e-05,3.6176551998787595e-05
2021-06-04,6.352986966241241e-07,3.47605586637138e-05
2021-06-07,3.0628342395482295e-08,4.487187142319014e-05
2021-06-08,3.332569239398802e-06,3.947965535747937e-05
2021-06-09,2.154310244195166e-05,3.510097814435467e-05
2021-06-10,3.7890138169370728e-06,3.220354075367678e-05
2021-06-11,3.2889867620724897e-06,3.30911174358105e-05
2021-06-14,4.055068054254767e-06,3.068821361390618e-05
2021-06-15,2.9210822593111564e-05,2.8692475394316387e-05
2021-06-16,1.8993082997619665e-07,2.7240319120112344e-05
2021-06-17,0.0001745399190959,3.0507795137007406e-05
2021-06-18,0.0001933535723043,2.799458053242882e-05
2021-06-21,2.6126475171182976e-05,5.6524884446688816e-05
2021-06-22,1.174775301195729e-06,8.246057375069643e-05
2021-06-23,3.3575413762594875e-05,7.351181629356225e-05
2021-06-24,1.1056045049152812e-05,6.21333423619008e-05
2021-06-25,5.346679774268396e-06,5.883272074048772e-05
2021-06-28,7.68940380988312e-08,5.230895845411101e-05
2021-06-29,1.7616680119163411e-06,4.616754984994938e-05
2021-06-30,2.7123695560080728e-05,4.039657157111074e-05
2021-07-01,5.583221705946141e-05,3.61220779076316e-05
2021-07-02,4.096182422501652e-06,3.716612579014614e-05
2021-07-06,1.1244933108962291e-05,4.299661820859741e-05
2021-07-07,7.392355785446742e-05,3.858378427455071e-05
2021-07-08,0.0001257723200214,3.63399900277861e-05
2021-07-09,1.1869628326787163e-05,4.5490391575047384e-05
2021-07-12,1.241160778261864e-05,6.176597179116313e-05
2021-07-13,1.3554933502367197e-06,5.473968444443232e-05
2021-07-14,1.0677036987949956e-05,4.930403960391297e-05
2021-07-15,5.726576988533549e-05,4.309554386141914e-05
2021-07-16,0.0002558970151588,3.980999864053776e-05
2021-07-19,0.00022646656217,4.531214398739246e-05
2021-07-20,6.737194792748717e-05,8.426619530940408e-05
2021-07-21,4.058771143418576e-06,0.00011011747607289781
2021-07-22,0.0001018955463242,0.00010253561806406489
2021-07-23,5.661386952972636e-06,8.550983275377015e-05
2021-07-26,2.2312239968374923e-05,8.918718264167793e-05
2021-07-27,3.4699952107897344e-08,7.53079199745189e-05
2021-07-28,1.7617594619339492e-05,6.726833405975906e-05
2021-07-29,2.93841360227898e-05,5.704700462829733e-05
2021-07-30,3.402201166885961e-06,5.20314911786374e-05
2021-08-02,6.674826827942037e-05,5.012024797755974e-05
2021-08-03,2.1558848063498142e-05,4.4082273319882876e-05
2021-08-04,3.584998848548221e-05,5.036268079433814e-05
2021-08-05,2.8018225268222765e-06,4.744279311411812e-05
2021-08-06,8.842586208038263e-07,4.762565931424878e-05
2021-08-09,9.84434951418021e-07,4.2014569091621234e-05
2021-08-10,1.6254483357384963e-06,3.724426039342424e-05
2021-08-11,1.712145285578621e-05,3.3485795327719084e-05
2021-08-12,2.5792884230740744e-06,3.062050240683838e-05
2021-08-13,6.850899297577813e-06,3.1071877082924e-05
2021-08-16,5.020776104893068e-05,2.8874408404557106e-05
2021-08-17,0.0001167837457178,2.7883039599446213e-05
2021-08-18,1.5772929888290694e-06,3.472380262717084e-05
2021-08-19,6.574945705695405e-05,5.178284894996163e-05
2021-08-20,7.204050781360353e-05,4.5026763523817615e-05
2021-08-23,2.2338853631776604e-06,5.094094292013683e-05
2021-08-24,4.918004358197292e-06,5.670686976271766e-05
2021-08-25,3.41283777882359e-05,4.9031843806422994e-05
2021-08-26,7.689661568157749e-05,4.3464673454015376e-05
2021-08-27,1.846699447952043e-05,4.417283857675395e-05
2021-08-30,1.8225726736332543e-06,5.219691378130703e-05
2021-08-31,9.71195275900077e-08,4.8322768896433545e-05
2021-09-01,8.05768262894357e-06,4.236915563229545e-05
2021-09-02,1.1228347260588018e-07,3.737093615103295e-05
2021-09-03,1.156919850491525e-05,3.4809236630729976e-05
2021-09-07,1.7409135056525357e-06,3.139332076301762e-05
2021-09-08,2.130973774990339e-05,3.0694142046608574e-05
2021-09-09,6.010206695146086e-05,2.8415494301145254e-05
2021-09-10,5.170622785224056e-06,3.004604602896377e-05
2021-09-13,3.321463522087135e-05,3.813102661521349e-05
2021-09-14,7.120480937838085e-05,3.488449509385636e-05
2021-09-15,2.4097741072501305e-06,3.722701375272391e-05
2021-09-16,8.377064096545502e-05,4.5720523333522706e-05
2021-09-17,0.0002931997908237,4.038431317274125e-05
2021-09-20,6.604628557307428e-07,5.039669535392173e-05
2021-09-21,8.976776517097765e-05,9.522944780581505e-05
2021-09-22,0.0001454841333465,7.896346799125158e-05
2021-09-23,2.131433012452678e-06,8.188404924486553e-05
2021-09-24,7.7297562557451e-06,9.399164255988406e-05
2021-09-27,0.000423302550462,7.831529962279862e-05
2021-09-28,2.4584808006727907e-06,6.699491411266377e-05
2021-09-29,0.0001435492240096,0.0001309919158708868
2021-09-30,0.0001305523816962,0.00010748763440770817
2021-10-01,0.0001708497874579,0.00011379580603537564
2021-10-04,0.0001096107966535,0.00011648645119402769
2021-10-05,1.6764106034200257e-05,0.00012569006068461656
2021-10-06,6.829434431343533e-05,0.0001221808208106717
2021-10-07,3.669357097080123e-06,0.00010313333889776233
2021-10-08,4.7464406170765016e-05,9.716801045771761e-05
2021-10-11,5.854975609542984e-06,8.115580585178674e-05
2021-10-12,9.108057634660502e-06,7.619922167385666e-05
2021-10-13,0.0002862580524502,6.500493795196389e-05
2021-10-14,5.5242363022253904e-05,5.6740029515548895e-05
2021-10-15,1.1350752616266038e-05,9.868086806010973e-05
2021-10-18,5.426005951774189e-05,9.139767586388468e-05
2021-10-19,1.3376089051161668e-05,7.80207762204644e-05
2021-10-20,8.948433087709892e-06,7.493455659104303e-05
2021-10-21,1.151606332825489e-06,6.539099334816019e-05
2021-10-22,2.2438784744289052e-05,5.708577630811867e-05
2021-10-25,3.305638267641506e-06,4.9165194374939966e-05
2021-10-26,2.5647847255729212e-05,4.661804205278257e-05
2021-10-27,9.567360323708283e-05,4.126833590617655e-05
2021-10-28,3.792511771477476e-06,4.094991022753462e-05
2021-10-29,3.234454580097024e-06,5.2917993107154816e-05
2021-11-01,1.3495389274970311e-05,4.634332228464107e-05
2021-11-02,4.1479970858650554e-05,4.1057483911275515e-05
2021-11-03,1.7415784722592813e-05,3.866920859623656e-05
2021-11-04,1.388195855995045e-05,4.166200526143973e-05
2021-11-05,7.87468218967483e-07,3.982852913616612e-05
2021-11-08,1.2284400601989049e-05,3.776429718498266e-05
2021-11-09,6.822499257189776e-05,3.384923758897712e-05
2021-11-10,3.0336778775648916e-07,3.27601815104113e-05
2021-11-11,5.179245582954821e-05,4.166703225394069e-05
2021-11-12,1.1534497980398688e-10,3.684288101654114e-05
2021-11-15,1.4882459253602784e-05,4.200793279663694e-05
2021-11-16,6.786105666126957e-06,3.705892913342558e-05
2021-11-17,1.1418078518268562e-05,3.574375091721631e-05
2021-11-18,1.959005020270099e-06,3.3292717071467816e-05
2021-11-19,1.0254458328543575e-05,3.2160883084612045e-05
2021-11-22,2.741545758077276e-06,2.961269098854507e-05
2021-11-23,5.24970639476834e-06,2.904244952043104e-05
2021-11-24,0.0005284026820387,2.7272999704186474e-05
