Date,y_true,y_pred
2019-10-29,1.0550084755962986e-05,5.821728e-05
2019-10-30,9.165384685903555e-06,5.821728e-05
2019-10-31,9.24661205279582e-05,5.821728e-05
2019-11-01,1.3669626544903332e-05,5.821728e-05
2019-11-04,1.4075513946139038e-06,5.821728e-05
2019-11-05,4.931558943697989e-07,6.0987608e-05
2019-11-06,7.433121972628213e-06,5.821728e-05
2019-11-07,6.540310846653125e-06,5.821728e-05
2019-11-08,3.858849339945703e-06,5.821728e-05
2019-11-11,2.44429241893321e-06,5.821728e-05
2019-11-12,5.05921471988603e-07,5.821728e-05
2019-11-13,7.000545310853327e-07,5.821728e-05
2019-11-14,5.876799722470101e-05,5.821728e-05
2019-11-15,2.530354814404949e-07,5.821728e-05
2019-11-18,3.513763910906371e-07,5.821728e-05
2019-11-19,1.4162098889751135e-05,5.821728e-05
2019-11-20,2.5090752810828244e-06,5.821728e-05
2019-11-21,4.720077535091771e-06,5.821728e-05
2019-11-22,5.5939208796183794e-05,5.821728e-05
2019-11-25,4.809966773484263e-06,5.821728e-05
2019-11-26,1.7353353299891585e-05,5.821728e-05
2019-11-27,1.615466179857593e-05,5.821728e-05
2019-11-29,7.514260955253711e-05,5.821728e-05
2019-12-02,4.43586004878798e-05,5.821728e-05
2019-12-03,3.9736099248604574e-05,5.821728e-05
2019-12-04,2.247381542147146e-06,6.742952e-05
2019-12-05,8.270531086191039e-05,7.035112e-05
2019-12-06,1.0035170252498233e-05,6.3909196e-05
2019-12-09,1.2045856422251588e-06,5.821728e-05
2019-12-10,8.432853174367565e-06,6.0987608e-05
2019-12-11,7.290884055037448e-05,5.821728e-05
2019-12-12,5.267733045959213e-09,5.821728e-05
2019-12-13,5.072802539585306e-05,5.821728e-05
2019-12-16,1.123831947779881e-07,6.0987608e-05
2019-12-17,1.8696426036458841e-07,5.821728e-05
2019-12-18,1.979697190046593e-05,5.821728e-05
2019-12-19,2.4330501368933657e-05,5.821728e-05
2019-12-20,7.495554666581708e-07,5.821728e-05
2019-12-23,3.8207466334290144e-08,5.821728e-05
2019-12-24,2.6163863458747377e-05,5.821728e-05
2019-12-26,1.1549217482299194e-09,5.821728e-05
2019-12-27,3.361212029928082e-05,5.821728e-05
2019-12-30,8.653543846118428e-06,5.821728e-05
2019-12-31,6.962058981727568e-05,5.821728e-05
2020-01-02,5.0195940709611095e-05,6.46591e-05
2020-01-03,1.244075322148074e-05,5.821728e-05
2020-01-06,7.880231955568723e-06,6.0987608e-05
2020-01-07,2.391673091376176e-05,6.46591e-05
2020-01-08,4.3999529520725245e-05,6.3909196e-05
2020-01-09,8.175381972460955e-06,5.821728e-05
2020-01-10,4.833022121470713e-05,5.821728e-05
2020-01-13,2.2972883993327984e-06,5.821728e-05
2020-01-14,3.491106313136428e-06,5.821728e-05
2020-01-15,6.941801510788022e-05,5.821728e-05
2020-01-16,1.4858891314691317e-05,5.821728e-05
2020-01-17,7.051682212864633e-06,5.821728e-05
2020-01-21,8.354082465815695e-08,6.0987608e-05
2020-01-22,1.300343827258395e-06,5.821728e-05
2020-01-23,8.250614680000101e-05,5.821728e-05
2020-01-24,0.0002514048828015,5.821728e-05
2020-01-27,0.0001000676814551,6.4162836e-05
2020-01-28,7.521228115488135e-07,0.000108598586
2020-01-29,9.793500678042494e-06,7.312154e-05
2020-01-30,0.0003191383441143,9.489067e-05
2020-01-31,5.225013898564329e-05,7.497105e-05
2020-02-03,0.0002210965558546,0.0001581047
2020-02-04,0.0001251663913221,6.742952e-05
2020-02-05,1.1023429602538205e-05,0.000104521765
2020-02-06,2.9327542873541302e-05,7.7741475e-05
2020-02-07,5.328547585640191e-05,0.00010890223
2020-02-10,2.846133268945201e-06,7.497105e-05
2020-02-11,4.149747142901438e-05,6.46591e-05
2020-02-12,2.6626940890200776e-06,5.821728e-05
2020-02-13,3.3923602136836127e-06,5.821728e-05
2020-02-14,8.551027436783932e-06,5.821728e-05
2020-02-18,2.2040661452796533e-05,5.821728e-05
2020-02-19,1.4613933087796364e-05,5.821728e-05
2020-02-20,0.000111805441692,5.821728e-05
2020-02-21,0.0011619971585742,5.821728e-05
2020-02-24,0.0009454336234758,0.000116303156
2020-02-25,1.4331504225376838e-05,0.0002882503
2020-02-26,0.0020401605415365,0.00035425075
2020-02-27,6.843364590056455e-05,0.00016689341
2020-02-28,0.0020259783073773,0.0015068713
2020-03-02,0.0008128477505397,0.0009238256
2020-03-03,0.0017086937784643,0.00043538315
2020-03-04,0.0011909941046197,0.00046712812
2020-03-05,0.0002958724625325,0.00040761897
2020-03-06,0.006242645353008,0.0009085377
2020-03-09,0.0023246912804283,0.00018945207
2020-03-10,0.0025102998677906,0.0012178456
2020-03-11,0.009988973521752,0.0011537694
2020-03-12,0.007886933144861,0.001138699
2020-03-13,0.016295083519639,0.0010544198
2020-03-16,0.0033903034831493,0.0009212178
2020-03-17,0.0028326102721901,0.0009111824
2020-03-18,2.205956361308583e-05,0.0010268308
2020-03-19,0.0019649382542166,0.0011430742
2020-03-20,0.0008839621522824,0.001019486
2020-03-23,0.008043082194871,0.0015206123
2020-03-24,0.0001315377412729,0.00085511553
2020-03-25,0.0036655554811469,0.000291381
2020-03-26,0.0011742852380647,0.00027952442
2020-03-27,0.0010867960938083,0.00033625323
2020-03-30,0.0002605741975898,0.00065938925
2020-03-31,0.0020381940680003,0.0002007886
2020-04-01,0.0005095248466111,0.00028340667
2020-04-02,0.0002326497633756,0.0005620772
2020-04-03,0.0046196822121313,0.0007605091
2020-04-06,2.5739037821026223e-06,0.00021081955
2020-04-07,0.0011215379827876,0.0004315551
2020-04-08,0.0002068842179774,0.00036747492
2020-04-09,0.0001031455434438,0.00018226917
2020-04-13,0.000906886698234,0.00022240187
2020-04-14,0.0004962528185561,0.00013215352
2020-04-15,3.363811896497638e-05,0.00023468384
2020-04-16,0.000699122886156,0.00020884798
2020-04-17,0.0003255442778992,0.00014351969
2020-04-20,0.000970641205389,0.0005619863
2020-04-21,0.0005139878700855,0.00019178848
2020-04-22,2.9113325992941585e-07,0.0005599252
2020-04-23,0.0001910501876379,0.00014782485
2020-04-24,0.0002133605980786,0.00016366917
2020-04-27,2.7627325071333422e-05,0.0001711656
2020-04-28,0.0006883646391487,0.00013328197
2020-04-29,8.56576778562458e-05,0.00013139733
2020-04-30,0.0008099836110055,0.00014724756
2020-05-01,1.798457614528162e-05,0.00015409688
2020-05-04,8.099883356423685e-05,0.00023523455
2020-05-05,4.905434064409383e-05,8.9875415e-05
2020-05-06,0.0001308497087623,0.00015003125
