Date,MLP
2020-04-14,0.004291005703373985
2020-04-15,-0.0012156608798857826
2020-04-16,-0.0020516596856287317
2020-04-17,0.004284336565101798
2020-04-20,-0.004935885376552235
2020-04-21,0.0033187169667797667
2020-04-22,0.0028985672647721117
2020-04-23,-0.007015302952377678
2020-04-24,-0.004114258437261653
2020-04-27,0.005540690315785635
2020-04-28,-0.0011592566292407125
2020-04-29,0.002191621902791707
2020-04-30,0.0007715499789089642
2020-05-01,-0.0012002415542453626
2020-05-04,0.0035909318451104733
2020-05-05,-0.004163686299955616
2020-05-06,-0.0059829657847926265
2020-05-07,0.003413698714263169
2020-05-08,0.0011168099647576035
2020-05-11,-0.0011776849623099106
2020-05-12,0.0026778582655079264
2020-05-13,0.0013922441159124888
2020-05-14,-0.0020878717415965253
2020-05-15,-0.005683163357736387
2020-05-18,-2.4836047688436835e-06
2020-05-19,0.003369523375758132
2020-05-20,0.0007012670711730173
2020-05-21,0.0034734145542154315
2020-05-22,-0.0036820401745722153
2020-05-26,0.002654022469674805
2020-05-27,-0.0020335110469977824
2020-05-28,0.00137429807798789
2020-05-29,0.002035296573384082
2020-06-01,0.0008680161407293996
2020-06-02,-0.0014384294083752414
2020-06-03,0.0009626321208759392
2020-06-04,0.0005369162382623527
2020-06-05,0.001283283406578739
2020-06-08,0.001169970073273352
2020-06-09,-0.0008455101145343202
2020-06-10,0.003968720720764207
2020-06-11,-0.00040232707213527785
2020-06-12,-0.002045161184295624
2020-06-15,-0.005642594992424643
2020-06-16,-0.008694830696622774
2020-06-17,0.004877302827276858
2020-06-18,0.0008903170039985531
2020-06-19,0.0015726457606091426
2020-06-22,-0.002105212328851247
2020-06-23,0.00016724793220973533
2020-06-24,-0.000225591556543836
2020-06-25,0.001644797676589843
2020-06-26,-0.00041221794530738043
2020-06-29,-0.0031695965285884198
2020-06-30,0.0018723307984036541
2020-07-01,-0.003012271815306361
2020-07-02,0.004364508984707305
2020-07-06,0.0012256423593022259
2020-07-07,-0.0005780726053355445
2020-07-08,0.0005296869894257372
2020-07-09,0.001449958658799766
2020-07-10,-0.0024594215050911528
2020-07-13,0.001812549967441096
2020-07-14,-0.0007890773941939266
2020-07-15,0.0017264007482941657
2020-07-16,-0.0014623879733758893
2020-07-17,0.002842376388881712
2020-07-20,0.000154175534898493
2020-07-21,-0.0011254992505269623
2020-07-22,0.0009897058269647263
2020-07-23,0.0011303556615303856
2020-07-24,-0.00025321283356474766
2020-07-27,0.0003064913704379779
2020-07-28,-0.0020266023252182574
2020-07-29,0.0006708826416655378
2020-07-30,0.0017191884745854646
2020-07-31,-0.0008692777501733695
2020-08-03,0.0021861123340438104
2020-08-04,-0.0010939607919308592
2020-08-05,0.0015592412802978017
2020-08-06,0.0005762391956961044
2020-08-07,9.411370033990396e-05
2020-08-10,0.0007662523422697631
2020-08-11,0.00040870684975288785
2020-08-12,-0.00030421890835721777
2020-08-13,0.00023378764447923306
2020-08-14,-0.0006801193935741523
2020-08-17,0.0025958914720983772
2020-08-18,-0.0012382957943206652
2020-08-19,0.0002696670569060089
2020-08-20,0.0006399169289672546
2020-08-21,0.00013385321871461908
2020-08-24,-0.00048347517493985137
2020-08-25,0.0010994112960007185
2020-08-26,0.0007011884819687619
2020-08-27,0.0012463372106350235
2020-08-28,-2.665223883102641e-05
2020-08-31,0.0010959214603834533
2020-09-01,-0.0003857195100591404
2020-09-02,0.000759823983373209
2020-09-03,-0.00026939497325584316
2020-09-04,0.0016931190089360393
2020-09-08,0.0005269708155237196
2020-09-09,-0.005784642366698289
2020-09-10,-0.003927643683889259
2020-09-11,-0.0015194390486998888
2020-09-14,0.0045900099935773375
2020-09-15,-0.0034244162789016652
2020-09-16,0.0018575135259876197
2020-09-17,0.002068171177024486
2020-09-18,-0.000451656966683589
2020-09-21,-0.0012563859449272186
2020-09-22,-0.0008196423557206844
2020-09-23,-0.0009024679172351946
2020-09-24,0.00014597221666040605
2020-09-25,0.002067959574256817
2020-09-28,-0.00337680427116982
2020-09-29,0.0025901830037891593
2020-09-30,0.0024723377664144786
2020-10-01,0.0006161984923675201
2020-10-02,-0.001842746191643152
2020-10-05,0.0016404448249744963
2020-10-06,2.1570201342857587e-06
2020-10-07,-0.0010847404227800617
2020-10-08,0.0029480855683379215
2020-10-09,-0.002577002499742298
2020-10-12,0.0037070820146120065
2020-10-13,9.205441143639304e-05
2020-10-14,0.0007820553602829461
2020-10-15,0.0011728743854652612
2020-10-16,-0.002409530246317265
2020-10-19,-0.00027179243010208576
2020-10-20,0.0006780540256137724
2020-10-21,-8.631166491468445e-06
2020-10-22,-0.0016947906165055981
2020-10-23,0.0022134382247084305
2020-10-26,-8.84902994907899e-05
2020-10-27,0.0010718105288173851
2020-10-28,-0.00017757045886218625
2020-10-29,-0.002502980765590024
2020-10-30,-0.0019120107857187318
2020-11-02,-0.0033083963288539076
2020-11-03,0.0038390416561968066
2020-11-04,-0.0014722334957207595
2020-11-05,0.0032696065069759417
2020-11-06,0.0019934087789266197
2020-11-09,0.001720582340033916
2020-11-10,0.00041602388509121013
2020-11-11,-0.0016025798422635018
2020-11-12,0.0014518438486595953
2020-11-13,-0.0008310288738430649
2020-11-16,0.0009274911343385983
2020-11-17,-0.0013157267849766008
2020-11-18,0.0030426802298445244
2020-11-19,0.0003933956129013316
2020-11-20,-0.0019567805050533793
2020-11-23,-0.0008582787047331508
2020-11-24,0.0016635510813996224
2020-11-25,-0.000638070345452546
2020-11-27,0.0019041908006954267
2020-11-30,0.0017814758870836611
2020-12-01,-0.0014913682646166548
2020-12-02,0.0003499584736724737
2020-12-03,-0.00026048550953919336
2020-12-04,0.002066706114671246
2020-12-07,-0.0005379329393019883
2020-12-08,5.1551928588494667e-05
2020-12-09,0.001311144099472361
2020-12-10,-0.0007824860592131611
2020-12-11,0.0003864870499263595
2020-12-14,-0.0010565582486673497
2020-12-15,0.0007009192655637597
2020-12-16,0.00019046445406578627
2020-12-17,0.00014696434706618078
2020-12-18,0.002312025992051381
2020-12-21,-0.0005581846742979402
2020-12-22,0.0004906379238320269
2020-12-23,-0.0009019061865153388
2020-12-24,-9.684384275640556e-05
2020-12-28,0.0003842893661847313
2020-12-29,0.0006624670075823791
2020-12-30,0.0008380349504111817
2020-12-31,0.0009148030576063004
2021-01-04,-0.0008357969872368753
2021-01-05,0.0006218884080019249
2021-01-06,0.0005241655114961163
2021-01-07,-0.002002064127696962
2021-01-08,0.0025503482861917726
2021-01-11,0.0008866307171762067
2021-01-12,0.0015980372839869694
2021-01-13,-0.0007357330195652545
2021-01-14,-0.0012923060344267046
2021-01-15,0.0008374400208031041
2021-01-19,0.0004253529569555048
2021-01-20,-0.0006297329379998384
2021-01-21,-0.00011157254509858161
2021-01-22,0.002302200528912862
2021-01-25,0.0013109293904523533
2021-01-26,-0.0012231053162841399
2021-01-27,-0.00019410267337727216
2021-01-28,0.0008840411734007958
2021-01-29,-0.0009400971839781114
2021-02-01,-0.0026121459792883273
2021-02-02,0.002365392200672889
2021-02-03,-0.0022742901221747824
2021-02-04,0.0041323569404705385
2021-02-05,0.0007929752541995794
2021-02-08,-0.0008482340445432057
2021-02-09,0.0014292060417939179
2021-02-10,-0.00012084008582258221
2021-02-11,0.0006048162825020575
2021-02-12,-0.0006685592793005679
2021-02-16,0.00022450623374203893
2021-02-17,0.0005849143536054702
2021-02-18,0.0006333433162715729
2021-02-19,-0.00034012362336294233
2021-02-22,3.2958783307612816e-05
2021-02-23,-0.0003806790406691851
2021-02-24,0.0001777324202222319
2021-02-25,-0.0003775742437699958
2021-02-26,0.00137832480463429
2021-03-01,0.0009715961873923984
2021-03-02,-0.005442406119952059
2021-03-03,0.002269847473678227
2021-03-04,0.003513249406362856
2021-03-05,-0.003303278673557619
2021-03-08,-0.004890786373860312
2021-03-09,0.0003445336448840153
2021-03-10,0.003694176611756861
2021-03-11,-0.0016864827797715698
2021-03-12,0.0024232312770925413
2021-03-15,1.4419627869965979e-05
2021-03-16,0.0008251415068239454
2021-03-17,-0.0005301239773145006
2021-03-18,0.0007867559332424556
2021-03-19,-0.0005442877145013791
2021-03-22,0.00020556277496852626
2021-03-23,-0.0018652015611202444
2021-03-24,0.0015941467652473007
2021-03-25,0.001111560704590564
2021-03-26,-0.0014872685990868217
2021-03-29,-3.335882303429072e-05
2021-03-30,0.0019008305984240526
2021-03-31,0.0018647532501157027
2021-04-01,-0.0015721608041318058
2021-04-05,-0.00020541359203340992
2021-04-06,0.001330049763904495
2021-04-07,0.0017894491372190124
2021-04-08,0.0008670963746365001
2021-04-09,-0.001344830126647878
2021-04-12,0.00043037988237173974
2021-04-13,0.0008225192051944108
2021-04-14,0.0007750110571574931
2021-04-15,-0.0004872586092670994
2021-04-16,0.0004602336730416823
2021-04-19,-0.0002925850376833128
2021-04-20,0.0020222604474261774
2021-04-21,-0.00046336750088629697
2021-04-22,-0.001083187479405251
2021-04-23,3.776821815984488e-05
2021-04-26,0.0018370435110104388
2021-04-27,-0.0014130499716531741
2021-04-28,0.002338377862468488
2021-04-29,-0.00046110779922733935
2021-04-30,-0.00012359180978588347
2021-05-03,0.0002639790500168493
2021-05-04,0.0009442856604939265
2021-05-05,-0.0012441410632657024
2021-05-06,0.0009333383304684084
2021-05-07,-0.0007356895561859145
2021-05-10,0.001120663019699375
2021-05-11,0.0014464934172790933
2021-05-12,0.00012404358359996426
2021-05-13,-0.002126066914497182
2021-05-14,-0.0024345840388184103
2021-05-17,-0.0011796051940247132
2021-05-18,0.00391168321195684
2021-05-19,0.0011599386415173107
2021-05-20,-0.001882847937283716
2021-05-21,-0.0016110004779264497
2021-05-24,0.0009336228463887042
2021-05-25,0.0019235476647659622
2021-05-26,-0.0005641159799349427
2021-05-27,0.0013313347170354484
2021-05-28,-0.0009099777440597645
2021-06-01,0.0005368963078148659
2021-06-02,0.00022541986376287126
2021-06-03,0.0001603292599768602
2021-06-04,9.767741924751605e-05
2021-06-07,0.0003469492134968166
2021-06-08,-0.00013896423191989138
2021-06-09,0.0016036702830302396
2021-06-10,-0.0006583152577775697
2021-06-11,0.00014595981275386527
2021-06-14,0.00010199101068805727
2021-06-15,0.001009945684055047
2021-06-16,9.43665837593588e-05
2021-06-17,0.00012408988936013499
2021-06-18,-0.0003686734595534924
2021-06-21,-0.000318601907392857
2021-06-22,0.0003442626935091231
2021-06-23,-0.000930852711432173
2021-06-24,0.003250858474213969
2021-06-25,-0.0002846122282227914
2021-06-28,-0.0004140273228518121
2021-06-29,0.001063203870535545
2021-06-30,0.00016742888739873507
2021-07-01,0.00012827194572906375
2021-07-02,4.297293797106416e-05
2021-07-06,0.00048172709690519344
2021-07-07,0.0009353487318138898
2021-07-08,0.000614438436683018
2021-07-09,-0.0007135501354204044
2021-07-12,0.0005104078318720062
2021-07-13,-0.0008303830323997952
2021-07-14,0.002439689139271922
2021-07-15,-0.0003841419373260546
2021-07-16,-0.0006670491950800383
2021-07-19,0.0005519880109787767
2021-07-20,-0.0004686182503673142
2021-07-21,-0.001596813602684266
2021-07-22,-0.0006146405584193104
2021-07-23,0.0036811645340036336
2021-07-26,0.00013814704189946125
2021-07-27,-0.00021195204871873874
2021-07-28,0.001244366200809699
2021-07-29,-0.0005879876827047381
2021-07-30,-0.0007249657315689662
2021-08-02,0.0006793721513080886
2021-08-03,0.0006624569699200666
2021-08-04,-0.0008775045769332801
2021-08-05,0.0006245910522870157
2021-08-06,0.0013623507697363424
2021-08-09,-0.0009371890463974741
2021-08-10,0.0013149195307231576
2021-08-11,-0.00010018360052960196
2021-08-12,-0.00011292795347922491
2021-08-13,0.0004385928603721223
2021-08-16,0.0004036562833235058
2021-08-17,0.0006529277098222264
2021-08-18,8.227561327073252e-05
2021-08-19,0.00011348032505253958
2021-08-20,-0.0012327510385341522
2021-08-23,-0.000463354982230324
2021-08-24,0.001671178835609105
2021-08-25,0.0014903235600047804
2021-08-26,0.0005638294035817948
2021-08-27,-0.0004390139880703914
2021-08-30,0.00010249046753879609
2021-08-31,-0.0004953946459342051
2021-09-01,0.0019245462348502773
2021-09-02,-2.501442310073876e-05
2021-09-03,-0.0004580540751272233
2021-09-07,0.00038729055195818596
2021-09-08,0.0005314633602827024
2021-09-09,-0.00019847294556013528
2021-09-10,-0.0002680370474623661
2021-09-13,0.0002059185368488703
2021-09-14,-0.0004163415904866463
2021-09-15,-0.0002678593091300918
2021-09-16,0.001113230218869471
2021-09-17,-0.00038452059130833494
2021-09-20,0.0017399163516024219
2021-09-21,-0.0009736639435177774
2021-09-22,-0.0013817741555914032
2021-09-23,-0.0015286343301092464
2021-09-24,0.0019790504655230468
2021-09-27,0.0019367048405327658
2021-09-28,0.0009600889614118924
2021-09-29,-0.0009528805797828777
2021-09-30,-0.0010005260903069857
2021-10-01,-0.0020534346309264984
2021-10-04,0.0017024639376585493
2021-10-05,-0.0008523644993314039
2021-10-06,0.0023705642836479024
2021-10-07,-0.002011744157308981
2021-10-08,0.002686934786259476
2021-10-11,0.00014786895562562963
2021-10-12,0.0006684120570052132
2021-10-13,-0.001050427476488841
2021-10-14,-0.0006086928724189089
2021-10-15,0.0007044011024485153
2021-10-18,0.0013737382071211668
2021-10-19,0.0023342673204368447
2021-10-20,-0.0003596210281753276
2021-10-21,-6.478589506708765e-05
2021-10-22,0.0008369180810625654
2021-10-25,2.345023836064497e-05
2021-10-26,0.00013265975857912338
2021-10-27,-0.00011432614741932468
2021-10-28,0.0009099812854108658
2021-10-29,-9.712301628206355e-05
2021-11-01,-0.0003844680613156737
2021-11-02,0.0019349823919982412
2021-11-03,-0.000324459604054278
2021-11-04,0.000247036481324292
2021-11-05,0.000666239155245163
2021-11-08,0.0007811657104705994
2021-11-09,0.0001945733552372042
2021-11-10,0.00023073625463748693
2021-11-11,-0.0001957065097165922
2021-11-12,-0.00058854268244668
2021-11-15,-0.00048106394465585733
2021-11-16,0.0012594476782896158
2021-11-17,0.0011804824820743354
2021-11-18,-0.00036695889639193346
2021-11-19,0.000532690754734666
2021-11-22,-0.0003855825355581488
2021-11-23,0.0007674046695764769
2021-11-24,-0.0003321519440253329
2021-11-26,1.0837551296966064e-05
2021-11-29,0.000788505667937478
2021-11-30,-0.00018006283634414144
2021-12-01,-0.0024941420079334087
2021-12-02,0.003319356979441135
2021-12-03,-0.0033459399040921545
2021-12-06,0.0006353871108660814
2021-12-07,0.0029542300368185503
2021-12-08,-0.001601887933303514
2021-12-09,0.002826274268529383
2021-12-10,0.0019346678278748253
2021-12-13,-0.001644068670924037
2021-12-14,-0.0009941624072299926
2021-12-15,0.0017770530980835697
2021-12-16,-0.0018581580285994548
2021-12-17,0.000405325745599594
2021-12-20,0.002814478134488041
2021-12-21,-0.002572624495876419
2021-12-22,-0.003291958151797475
2021-12-23,0.0003385993940498433
2021-12-27,0.0036836433703159033
2021-12-28,0.00020888326911391863
2021-12-29,0.00018954984202684821
2021-12-30,0.0012228821830700953
2021-12-31,-0.0012499586672652108
2022-01-03,0.00020689454209010805
2022-01-04,-0.0003398531157806639
2022-01-05,0.000352732743584272
2022-01-06,0.0012437913001994705
2022-01-07,-0.0009863465782128933
2022-01-10,-0.0022699072663543984
2022-01-11,0.0017154289718242233
2022-01-12,3.0129638651621438e-05
2022-01-13,0.0006876224073060211
2022-01-14,0.001596337965353939
2022-01-18,-0.0006234769030813991
2022-01-19,-0.0019337306141061772
2022-01-20,0.0010164223193253052
2022-01-21,-0.002215144681293274
2022-01-24,0.00029590751812219596
2022-01-25,-0.0005760749169797519
2022-01-26,-0.0009721596989554215
2022-01-27,0.0020383907752495878
2022-01-28,-0.0012931482277082906
2022-01-31,-0.00015951522344515023
2022-02-01,0.0005508027220293699
2022-02-02,0.004103970810901025
2022-02-03,0.0006945944112637381
2022-02-04,-0.0007550663855017126
2022-02-07,-0.00017799271391349958
2022-02-08,-0.003635552675433751
2022-02-09,0.00237882856608701
2022-02-10,-8.09391514615121e-05
2022-02-11,0.0019492680297819587
2022-02-14,0.0007710541105265256
2022-02-15,-0.0040230947058357835
2022-02-16,-0.0040602672325646405
2022-02-17,0.001999335338583319
2022-02-18,0.0027280008585981175
2022-02-22,-0.0017086634506383591
2022-02-23,-0.0028911432358934563
2022-02-24,0.0009038742110430431
2022-02-25,-0.0005424148586390121
2022-02-28,-0.0012409579967639361
2022-03-01,0.004165894321485508
2022-03-02,0.0018526941565426558
2022-03-03,-0.0027416801064009677
2022-03-04,-0.0012966476407076932
2022-03-07,0.003864812101305126
2022-03-08,-0.0022026938394823503
2022-03-09,-0.002257381812898085
2022-03-10,-0.005842459861356342
2022-03-11,0.002562876991130947
2022-03-14,0.004008687538436306
2022-03-15,-0.002960847408001621
2022-03-16,-0.004714438109008012
2022-03-17,0.0011827881314332434
2022-03-18,0.004027853881741372
2022-03-21,0.0015180320628092048
2022-03-22,-0.0002677826097409741
2022-03-23,0.00029456408160327685
2022-03-24,-0.0007720217069975555
2022-03-25,0.0012238268244025297
2022-03-28,-0.00195499951860445
2022-03-29,0.0031519708722533846
2022-03-30,-7.963565358781732e-05
2022-03-31,0.0008044531816448763
2022-04-01,0.0008298558286395918
2022-04-04,-0.0022365602019571718
2022-04-05,-0.0020812179771571016
2022-04-06,0.0023292999283853755
2022-04-07,0.0007419205007156426
2022-04-08,-0.0024113509213685713
2022-04-11,0.00016323600719880815
2022-04-12,0.0016840665750256223
2022-04-13,-0.000866939146513368
2022-04-14,-0.002516913558355649
2022-04-18,0.001602342098269649
2022-04-19,0.0018318583958376045
2022-04-20,-0.002239616911323905
2022-04-21,0.0015840111820585312
2022-04-22,0.002479391463381775
2022-04-25,-0.001784817643621095
2022-04-26,-0.004582106193512792
2022-04-27,-0.0016778295212472039
2022-04-28,0.002757838625388309
2022-04-29,-0.003076858204603461
2022-05-02,0.003550553315426086
2022-05-03,0.002334459702587055
2022-05-04,-0.006317230334311308
2022-05-05,0.00019154338318014275
2022-05-06,0.0014197330228986893
2022-05-09,0.0025485260389681297
2022-05-10,-0.007209370458660713
2022-05-11,-0.003440447367586169
2022-05-12,-0.0027231417961223747
2022-05-13,0.0029788972972046857
2022-05-16,-0.001573449079684347
2022-05-17,0.0021582990617790565
2022-05-18,0.003493225351424295
2022-05-19,-0.0019279393253902044
2022-05-20,0.001573794739632317
2022-05-23,-0.006707278277040846
2022-05-24,-0.0014265499150278582
2022-05-25,0.0014871724674204445
2022-05-26,0.002467399324833308
2022-05-27,-0.0021112735776055713
2022-05-31,0.002533968912772744
2022-06-01,0.002524922633483695
2022-06-02,0.0012238554999649542
2022-06-03,-0.003327999060213138
2022-06-06,-1.1653405011691209e-05
2022-06-07,0.002842778689097325
2022-06-08,-0.003308533786097523
2022-06-09,0.0021427641499771055
2022-06-10,0.001128739156398495
2022-06-13,-0.0025336131688889485
2022-06-14,-0.0024955655729544945
2022-06-15,-0.004945012985434538
2022-06-16,-0.004358218166967853
2022-06-17,0.0035570332072726585
2022-06-21,0.0018423513928111368
2022-06-22,-0.006306920498053453
2022-06-23,0.0037573020564584947
2022-06-24,0.003257016286289327
2022-06-27,-0.0018579367729227858
2022-06-28,0.002051786457427651
2022-06-29,0.003122010931462471
2022-06-30,-0.0037324983744962126
2022-07-01,-0.003542668788456993
2022-07-05,0.0015353351153498118
2022-07-06,-0.00026933910207943557
2022-07-07,0.002416685579857525
2022-07-08,-0.0002996735698025388
2022-07-11,0.0007887609297313469
2022-07-12,0.0017131588634512196
2022-07-13,-0.0016730650001265668
2022-07-14,-0.0016241215762148042
2022-07-15,1.4511847347020712e-05
2022-07-18,0.0006353321786990995
2022-07-19,0.0009504707212638908
2022-07-20,0.002778213545378355
2022-07-21,-0.001829694893258571
2022-07-22,0.0044130100414447315
2022-07-25,-0.0012796037200910049
2022-07-26,0.00030751783445676084
2022-07-27,-0.0018372072206531698
2022-07-28,-0.0009301039431744984
2022-07-29,-0.0004771819795744703
2022-08-01,0.0046515215496277795
2022-08-02,-0.00017720911276453144
2022-08-03,0.00048096342305847806
2022-08-04,-0.001747076303262013
2022-08-05,-0.00013994496825808778
2022-08-08,0.0027906756918920916
2022-08-09,-0.0012998016241373977
2022-08-10,-0.00011535047234817464
2022-08-11,0.0001781074594159604
2022-08-12,0.00040845542759132547
2022-08-15,0.0032550818125756664
2022-08-16,-0.001334040455131913
2022-08-17,0.0023020762705360243
2022-08-18,-0.0008563317244680291
2022-08-19,-0.0003228856755359
2022-08-22,-0.0008179856060029633
2022-08-23,0.0007315895273263262
2022-08-24,-0.0021431843150304664
2022-08-25,-0.00226589307673819
2022-08-26,0.002179915935358989
2022-08-29,0.0014450018375348206
2022-08-30,0.0007447479352659658
2022-08-31,-0.005494659176103284
2022-09-01,0.00035170416343682787
2022-09-02,-0.00031973733001466886
2022-09-06,0.00037167697823398127
2022-09-07,0.001161450689445731
2022-09-08,-0.0013427448923719054
2022-09-09,0.0011603685485551407
2022-09-12,0.0030908149726100453
2022-09-13,0.00010549438868753813
2022-09-14,0.0016185566012280328
2022-09-15,-0.001244587633542238
2022-09-16,-0.006878717026062742
2022-09-19,0.0028111858157522374
2022-09-20,-0.0011057202836012858
2022-09-21,0.0004888084732610765
2022-09-22,0.0015313128109515906
2022-09-23,-0.0022051789214690976
2022-09-26,-0.0012427301729580065
2022-09-27,0.00031551933571422053
2022-09-28,-0.0012016338021030304
2022-09-29,-0.00028215398523703805
2022-09-30,0.001630891542600793
2022-10-03,0.00247560738963154
2022-10-04,-0.005544182061831576
2022-10-05,-0.0026561108503702358
2022-10-06,0.005313956592547908
2022-10-07,0.001905525087130655
2022-10-10,-0.0035424363695270578
2022-10-11,-0.0038238798717071254
2022-10-12,-0.0029314948797260487
2022-10-13,0.0017766763274118524
2022-10-14,0.00046064872967660486
2022-10-17,0.0012389481314447615
2022-10-18,0.0032271603453966624
2022-10-19,-0.004373015894521437
2022-10-20,0.005581822214670323
2022-10-21,-0.0006458571532608759
2022-10-24,-0.004115389598079333
2022-10-25,0.0003692267287337403
2022-10-26,0.0041085133344295754
2022-10-27,1.99497177618968e-05
2022-10-28,0.0007172373072871774
2022-10-31,-0.003053320129132675
2022-11-01,0.0005352221350201081
2022-11-02,0.0037298846741549707
2022-11-03,-0.0030596821258223605
2022-11-04,-0.0012963940440594013
2022-11-07,-0.0039659023603166865
2022-11-08,0.001413274119099861
2022-11-09,0.003197809110485589
2022-11-10,0.0008332909257469379
2022-11-11,-0.004007466949480509
2022-11-14,-0.0016044036457656952
2022-11-15,0.008730793822934957
2022-11-16,-0.0038854440018477043
2022-11-17,-0.0029191095424263847
2022-11-18,0.0017486628760658707
2022-11-21,-0.0015818148551559608
2022-11-22,0.0005945812134520723
2022-11-23,0.0011354846192727641
2022-11-25,-0.00029432830095260654
2022-11-28,0.002400669749102108
2022-11-29,-0.0002852447281251058
2022-11-30,-0.0008678344352218148
2022-12-01,-0.004010849298667518
2022-12-02,0.002176493233904453
2022-12-05,0.004214716074287139
2022-12-06,-0.002813149039194718
2022-12-07,-0.0008011824176090143
2022-12-08,-0.0023120155347580162
2022-12-09,-0.0007769287138056358
2022-12-12,0.0016798743632654434
2022-12-13,0.0013611969177878547
2022-12-14,-0.0009690871724474248
2022-12-15,0.0028453127655067023
2022-12-16,-0.00027021103376098643
2022-12-19,-0.0021436136248562387
2022-12-20,-0.0032662779354827587
2022-12-21,0.0004968731741690213
2022-12-22,0.0004914898153848823
2022-12-23,0.0016748404018491203
2022-12-27,0.00170970666220438
2022-12-28,-0.0028138916160657113
2022-12-29,0.001952939583968305
2022-12-30,-0.0009231358509266263
2023-01-03,-0.0005429444692858498
2023-01-04,0.003407608725446265
2023-01-05,-0.0016440338941238197
2023-01-06,-3.625861147099618e-05
2023-01-09,0.0013172388115744449
2023-01-10,-0.0012810751006711585
2023-01-11,0.004011425815664271
2023-01-12,-0.001628191750699226
2023-01-13,0.0012147907993693696
2023-01-17,0.0012992324572042024
